calID,spnumber,taxstat,family,species,star,horim_page,horim_end,star_geo,star_geod,star_geou,star_infa,star_infs,quartergrid,1grid,horimgrid,mgr_ocan,mgr_mainisl,mgr_smallisl,mgr_totalland,mgr_totalarea,qgr_mainisl,qgr_smallisl,qgr_totalland,1gr_mainisl,1gr_smallisl,1gr_totalland,infra
4799,4799,acc,Rubiaceae,Morinda umbellata L.,GN,354,,GN,GN,GN,GN,GN,23,15,42,15888.93122,0,3237.593148,3237.593148,19126.52437,0.769177333,4230.084046,4230.853224,0.769177333,4585.800273,4586.569451,
4804,4804,acc,Rubiaceae,Hedyotis tenelliflora Bl.,GN!,771,,GN,GN,GN,GN,GN,15,9,27,10072.02046,0,2254.116668,2254.116668,12326.13713,0,3368.770061,3368.770061,0.769177333,3626.736024,3627.505202,
4806,4806,acc,Rubiaceae,Hedyotis strigulosa Bartl. ex DC.,GN!,352,,GN,GN,GN,GN,GN,68,40,128,47887.23494,4491.861318,4511.606142,9003.467461,56890.7024,18514.65946,7303.522878,25818.18234,48220.14633,8172.58546,56392.73179,
4816,4816,acc,Rubiaceae,Lasianthus wallichii Wight,GN!,353,,GN,GN,GN,GN,GN,14,9,25,9080.121535,0,2430.710782,2430.710782,11510.83232,0,3089.469563,3089.469563,0,3195.192991,3195.192991,
4818,4818,acc,Rubiaceae,Lasianthus obliquenervis Merr.,GN,772,,GN,GN,GN,GN,GN,10,9,12,4297.174383,0,1247.451229,1247.451229,5544.625612,0,2026.570033,2026.570033,0,3195.192991,3195.192991,
4822,4822,acc,Rubiaceae,Damnacanthus biflorus (Rehder) Masamune,BK,768,endemic,BK,BK,BK,BK,BK,4,3,6,1784.873148,0,942.2439205,942.2439205,2727.117068,0,1564.828655,1564.828655,0,1691.844772,1691.844772,
4823,4823,acc,Rubiaceae,Damnacanthus indicus Gaertn. f.,GN,769,,GN,GN,GN,GN,GN,99,45,213,35820.65214,51881.49614,3881.59628,55763.09242,91583.74455,114673.2916,6709.470193,121382.7617,163332.0588,8057.09653,171389.1553,
4825,4825,acc,Rubiaceae,Psychotria rubra (Lour.) Poir.,GN!,356,,GN,GN,GN,GN,GN,31,16,69,27133.63147,0,4430.407022,4430.407022,31564.03849,0.769177333,4543.703545,4544.472722,0.769177333,4564.883732,4565.65291,
4827,4827,acc,Rubiaceae,Psychotria serpens L.,GN,357,,GN,GN,GN,GN,GN,45,26,98,36372.02105,3387.714961,4511.238581,7898.953542,44270.97459,14118.40683,4764.956439,18883.36327,23615.57811,4802.163443,28417.74155,
4830,4830,acc,Rubiaceae,Mitchella undulata Sieb. et Zucc.,GN,773,,GN,GN,GN,GN,GN,158,61,371,23406.96304,126943.4229,3414.264939,130357.6879,153764.6509,258977.6743,6061.290497,265038.9648,316943.4146,6743.908501,323687.3231,
4835,4835,acc,Rubiaceae,Paederia foetida L.,GN,355,,GN,GN,GN,GN,GN,212,79,756,106673.212,204997.1694,9216.232625,214213.4021,320886.614,254092.7701,11052.05285,265144.823,265553.4557,11152.47384,276705.9295,
4839,4839,acc,Rubiaceae,Rubia argyi (L{e'}v. et Van.) Hara ex Lauener,GN,359,,GN,GN,GN,GN,GN,165,58,486,34278.2317,166682.3079,2359.835723,169042.1436,203320.3753,269491.9607,4054.055441,273546.0161,293623.6504,6830.5821,300454.2325,
4840,4840,acc,Rubiaceae,Rubia cordifolia L.,GN,775,,GN,GN,GN,GN,GN,14,8,23,6821.367096,2224.739379,786.6266559,3011.366035,9832.73313,12119.75852,1459.448577,13579.2071,27736.26006,2725.084737,30461.3448,
4863,4863,acc,Boraginaceae,Carmona microphylla (Lam.) G. Don,GN,330,,GN,GN,GN,GN,GN,20,11,44,17389.81248,0,2838.328035,2838.328035,20228.14051,0,3235.814024,3235.814024,0,3248.122248,3248.122248,
4866,4866,acc,Boraginaceae,Argusia argentea (L. f.) H. Hein,GN,331,,GN,GN,GN,GN,GN,24,16,53,22127.83244,0,2311.668941,2311.668941,24439.50138,0,2901.303602,2901.303602,0,3641.123705,3641.123705,
4890,4890,acc,Verbenaceae,Avicennia marina (Forssk.) Vierh.,GN,332,,GN,GN,GN,GN,GN,5,4,6,2322.393307,0,484.2326715,484.2326715,2806.625978,0,758.5933371,758.5933371,0,811.410824,811.410824,
4892,4892,acc,Verbenaceae,Clerodendrum inerme (L.) Gaertn.,GN!,336,,GN,GN,GN,GN,GN,26,16,60,24119.17918,0,3469.336936,3469.336936,27588.51611,0.769177333,3792.300897,3793.070074,0.769177333,4601.912288,4602.681465,
4895,4895,acc,Verbenaceae,Vitex trifolia L.,GN,341,,GN,GN,GN,GN,GN,19,10,41,16014.90954,0,2798.723472,2798.723472,18813.63301,0,3422.057086,3422.057086,0,3452.518269,3452.518269,
4896,4896,acc,Verbenaceae,Vitex rotundifolia L. f.,GN!,340,,GN,GN,GN,GN,GN,157,76,338,95757.49832,41911.72047,8097.666124,50009.3866,145766.8849,124206.7855,10885.88179,135092.6673,216676.0711,11411.74614,228087.8172,
4897,4897,acc,Verbenaceae,Premna microphylla Turcz.,GN,339,,GN,GN,GN,GN,GN,66,30,190,38349.54284,39104.68022,4804.908492,43909.58871,82259.13156,67488.23977,5621.285808,73109.52557,88484.93513,7057.554345,95542.48947,
4898,4898,acc,Verbenaceae,Premna obtusifolia R. Br.,GN!,338,,GN,GN,GN,GN,GN,21,12,49,19507.11674,0,3061.691264,3061.691264,22568.80801,0,3378.683188,3378.683188,0,3438.932005,3438.932005,
4900,4900,acc,Verbenaceae,Callicarpa kochiana Makino,GN,748,,GN,GN,GN,GN,GN,9,7,13,2498.038135,3094.270728,4.52272571,3098.793454,5596.831589,11090.13234,18.20948289,11108.34182,22683.08662,53.41804041,22736.50466,
4901,4901,acc,Verbenaceae,Callicarpa mollis Sieb. et Zucc.,GN,749,,GN,GN,GN,GN,GN,133,48,440,48431.63379,134445.823,4080.174099,138525.9971,186957.6309,198321.1383,6142.509113,204463.6474,227598.9547,6676.862826,234275.8176,
4902,4902,acc,Verbenaceae,Callicarpa oshimensis Hayata,BK,334,endemic,BK,BK,BK,BK,BK,8,4,15,5251.960647,0,1575.588311,1575.588311,6827.548958,0,2254.501635,2254.501635,0,2521.245992,2521.245992,
4907,4907,acc,Verbenaceae,Callicarpa japonica Thunb.,GN,747,,GN,GN,GN,GN,GN,193,69,691,63449.54511,220739.3033,4208.283418,224947.5867,288397.1318,298627.9884,6102.953048,304730.9415,327562.6472,6630.002597,334192.6498,
4912,4912,acc,Verbenaceae,Caryopteris incana (Thunb. ex Houtt.) Miq.,GN,337,,GN,GN,GN,GN,GN,8,6,17,5638.245981,644.5800619,1040.320693,1684.900755,7323.146735,3398.431077,1694.107071,5092.538148,7762.731277,2037.558117,9800.289394,
4915,4915,acc,Verbenaceae,Phyla nodiflora (L.) Greene,GN,750,,GN,GN,GN,GN,GN,39,23,75,27165.65131,3408.530276,3243.778392,6652.308668,33817.95998,12210.00524,4569.3011,16779.30634,27256.1444,4841.024444,32097.16885,
4925,4925,acc,Labiatae,Ajuga decumbens Thunb.,GN,342,,GN,GN,GN,GN,GN,165,65,450,55592.19307,131029.7702,4205.431533,135235.2018,190827.3948,239181.4549,7499.605829,246681.0607,279994.105,8161.745642,288155.8506,
4930,4930,acc,Labiatae,Ajuga pygmaea A. GrayA. Gray,GD,343,,GD,GD,GD,GD,GD,21,14,35,12778.92948,585.5701769,2305.068644,2890.638821,15669.5683,6501.531624,3426.919164,9928.450788,13399.94871,5144.447075,18544.39578,
4973,4973,acc,Labiatae,Leucas chinensis (Retz.) R. Br.,GN,751,,GN,GN,GN,GN,GN,21,11,44,17459.68778,0,2698.556695,2698.556695,20158.24447,0,3293.58033,3293.58033,0,3327.759143,3327.759143,
5000,5000,acc,Labiatae,Isodon shikokianus (Makino) Hara,GD,752,endemic,GD,GD,GD,GD,GD,2,1,5,13.53974763,2126.212134,0,2126.212134,2139.751882,4892.487716,1.835975382,4894.323692,6256.002385,2.666701362,6258.669086,
5027,5027,acc,Buddlejaceae,Buddleja japonica Hemsl.,BU,733,endemic,BU,BU,BU,BU,BU,56,27,129,2458.965937,51159.70196,22.61029914,51182.31226,53641.2782,119872.9324,203.7187184,120076.6512,180082.9526,1285.29533,181368.2479,
5033,5033,acc,Scrophulariaceae,Penstemon frutescens Lamb.,GN,762,,GN,GN,GN,GN,GN,19,11,27,431.5911339,9795.953344,0.01863738,9795.971982,10227.56312,37359.1506,0.440695024,37359.59129,75078.53485,2.037519343,75080.57237,
5050,5050,acc,Scrophulariaceae,Mimulus nepalensis Benth.,GN,756,,GN,GN,GN,GN,GN,116,58,206,8130.21745,74618.50899,280.6546993,74899.16369,83029.38114,225812.1204,1079.383414,226891.5038,329447.3122,4304.734454,333752.0466,
5051,5051,acc,Scrophulariaceae,Mimulus sessilifolius Maxim.,GN,757,,GN,GN,GN,GN,GN,37,20,61,773.9833123,23525.72105,0.05679866,23525.77785,24299.76116,75544.82385,38.63977124,75583.46362,149949.0131,155.3272508,150104.3403,
5077,5077,acc,Scrophulariaceae,Pseudolysimachion ornatum (Monjuschko) Holub,BK,763,endemic,BK,BK,BK,BK,BK,4,3,7,2089.648313,506.6366138,326.5984822,833.2350961,2922.883409,1161.450763,329.3021669,1490.752929,11370.74764,332.1024648,11702.85011,
5102,5102,acc,Scrophulariaceae,Euphrasia hachijoensis Nakai ex Furumi,BK,754,endemic,BK,BK,BK,BK,BK,2,1,3,1196.841555,0,93.15744461,93.15744461,1289.999,0,93.15744461,93.15744461,0,93.16815995,93.16815995,
5112,5112,acc,Scrophulariaceae,Pedicularis ochiaiana Makino,BK,760,endemic,BK,BK,BK,BK,BK,2,1,2,630.6096821,0,257.5547875,257.5547875,888.1644696,0,693.0742327,693.0742327,0.769177333,838.2893969,839.0585742,
5113,5113,acc,Scrophulariaceae,Pedicularis keiskei Fr. et Sav.,BK,758,endemic,BK,BK,BK,BK,BK,7,3,17,0,7116.274281,0,7116.274281,7116.274281,17573.08556,0,17573.08556,29682.4433,0.179233026,29682.62253,
5115,5115,acc,Scrophulariaceae,Pedicularis refracta (Maxim.) Maxim.,BK,761,endemic,BK,BK,BK,BK,BK,5,3,5,299.6965893,1877.591504,0.04893735,1877.640442,2177.337031,10481.32349,1.550633726,10482.87412,19485.26989,992.4124044,20477.6823,
5120,5120,acc,Scrophulariaceae,Pedicularis koidzumiana Tatewaki et Ohwi,GN,759,,GN,GN,GN,GN,GN,1,1,2,604.0057118,0,122.8739423,122.8739423,726.8796542,0,255.83807,255.83807,1452.500704,255.8584478,1708.359152,
5128,5128,acc,Gesneriaceae,Rhynchotechum discolor (Maxim.) Butt,GN,347,,GN,GN,GN,GN,GN,20,13,41,15323.73982,66.17107207,3311.121113,3377.292185,18701.032,1328.608352,4060.80304,5389.411392,5610.669598,4318.255644,9928.925242,
5137,5137,acc,Orobanchaceae,Orobanche boninsimae (Maxim.) Tuyama,BK,346,endemic,BK,BK,BK,BK,BK,2,2,2,864.3854442,0,53.2118117,53.2118117,917.5972559,0,65.18845718,65.18845718,0,69.7545587,69.7545587,
5144,5144,acc,Plantaginaceae,Plantago asiatica L.,GN,767,,GN,GN,GN,GN,GN,276,102,973,125168.5563,268437.9872,9855.73294,278293.7201,403462.2765,348339.0188,11119.20199,359458.2208,360859.1174,11705.92352,372565.041,
5159,5159,acc,Acanthaceae,Dicliptera chinensis (L.) Nees,GN,764,,GN,GN,GN,GN,GN,16,10,31,11685.33194,0,2578.481904,2578.481904,14263.81384,0,3356.181364,3356.181364,0,3419.234268,3419.234268,
5162,5162,acc,Myoporaceae,Myoporum bontioides (Sieb. et Zucc.) A. Gray,GN,349,,GN,GN,GN,GN,GN,15,13,19,6110.236198,659.6255196,1652.667254,2312.292773,8422.528971,3766.956646,4447.421733,8214.378379,14889.0728,5870.054132,20759.12693,
5163,5163,acc,Myoporaceae,Myoporum boninense Koidz.,BK,348,,BK,BK,BK,BK,BK,3,2,4,1774.292469,0,55.56198975,55.56198975,1829.854458,0,69.7545587,69.7545587,0,69.7545587,69.7545587,
5164,5164,acc,Globulariaceae,Lagotis yesoensis Tatewaki,BK,345,endemic,BK,BK,BK,BK,BK,1,1,2,0,746.5853946,0,746.5853946,746.5853946,2236.683897,0,2236.683897,8983.408726,0,8983.408726,
5166,5166,acc,Globulariaceae,Lagotis takedana Miyabe et Tatewaki,BK,755,endemic,BK,BK,BK,BK,BK,1,1,1,0,376.8500322,0,376.8500322,376.8500322,2255.020466,0,2255.020466,8983.408726,0,8983.408726,
5182,5182,acc,Campanulaceae,Adenophora maximowicziana Makino,BK,786,endemic,BK,BK,BK,BK,BK,3,2,3,0,1288.40941,0,1288.40941,1288.40941,6261.746071,5.983149716,6267.729221,11275.00055,243.7909429,11518.79149,
5184,5184,acc,Campanulaceae,Adenophora hatsushimae Kitamura,BK,785,endemic,BK,BK,BK,BK,BK,1,1,2,0,869.8468961,0,869.8468961,869.8468961,2611.243372,0,2611.243372,7537.302162,9.831176188,7547.133338,
5208,5208,acc,Campanulaceae,Lobelia chinensis Lour.,GN,787,,GN,GN,GN,GN,GN,141,63,305,27980.95833,96935.92377,3865.146979,100801.0707,128782.0291,221597.2695,7887.098245,229484.3677,285252.7149,8712.657696,293965.3726,
5209,5209,acc,Goodeniaceae,Scaevola taccada (Gaertn.) Roxb.,GN,374,,GN,GN,GN,GN,GN,33,20,72,29305.04624,0,3754.817757,3754.817757,33059.864,0,4048.727008,4048.727008,0.769177333,4667.06142,4667.830597,
5210,5210,acc,Caprifoliaceae,Viburnum sieboldii Miq.,BU,780,endemic,BU,BU,BU,BU,BU,73,40,131,4385.742911,49351.2553,977.0941131,50328.34941,54714.09232,144625.032,2016.15524,146641.1873,233279.8748,4801.891273,238081.7661,
5211,5211,acc,Caprifoliaceae,Viburnum suspensum Lindl.,BK,369,endemic,BK,BK,BK,BK,BK,12,7,30,11900.08447,0,1812.029084,1812.029084,13712.11355,0,1920.070785,1920.070785,0,2178.155372,2178.155372,
5213,5213,acc,Caprifoliaceae,Viburnum urceolatum Sieb. et Zucc.,GN,781,,GN,GN,GN,GN,GN,61,32,130,1970.459601,52634.54403,300.2089494,52934.75298,54905.21258,130578.3559,1415.485538,131993.8415,208315.9003,3538.450179,211854.3505,
5214,5214,acc,Caprifoliaceae,Viburnum furcatum Bl. ex Maxim.,GN,365,,GN,GN,GN,GN,GN,160,68,449,21065.82013,157643.1957,1751.427558,159394.6233,180460.4434,275102.3429,3285.48287,278387.8258,330347.0841,5364.152992,335711.2371,
5215,5215,acc,Caprifoliaceae,Viburnum phlebotrichum Sieb. et Zucc.,BU,368,endemic,BU,BU,BU,BU,BU,82,35,186,2757.968134,75355.66492,31.73597438,75387.40089,78145.36902,176136.1116,756.6060029,176892.7176,224379.2114,3616.380541,227995.592,
5216,5216,acc,Caprifoliaceae,Viburnum japonicum (Thunb. ex Murray) Spreng.,GD,367,endemic,GD,GD,GD,GD,GD,54,28,133,36884.35363,16997.92071,4587.760551,21585.68127,58470.03489,33441.19208,6208.23797,39649.43005,47681.07613,6611.197818,54292.27395,
5217,5217,acc,Caprifoliaceae,Viburnum erosum Thunb. ex Murray,GN,779,,GN,GN,GN,GN,GN,121,43,414,32211.49292,140079.4613,3102.18915,143181.6505,175393.1434,199698.6255,4482.097967,204180.7235,215840.1446,5128.600405,220968.745,
5219,5219,acc,Caprifoliaceae,Viburnum dilatatum Thunb. ex Murray,GN,778,,GN,GN,GN,GN,GN,203,71,712,70574.65152,222651.6327,3641.60794,226293.2406,296867.8922,298115.9533,6719.485791,304835.4391,317021.3598,7287.886646,324309.2465,
5221,5221,acc,Caprifoliaceae,Viburnum tashiroi Nakai,BK,370,endemic,BK,BK,BK,BK,BK,3,2,5,1445.773005,0,822.9027025,822.9027025,2268.675707,0,1079.513301,1079.513301,0,1205.450407,1205.450407,
5230,5230,acc,Caprifoliaceae,Zabelia integrifolia (Koidz.) Makino ex Ikuse et Kurosawa,BU,776,endemic,BU,BU,BU,BU,BU,15,12,21,308.6034159,8613.261264,3.00561986,8616.266884,8924.8703,34619.63796,27.87951297,34647.51747,77104.44314,1516.152681,78620.59582,
5231,5231,acc,Caprifoliaceae,Lonicera japonica Thunb. ex Murray,GN,364,,GN,GN,GN,GN,GN,185,67,704,90972.60271,199782.9255,7116.517155,206899.4426,297872.0453,253223.7425,8828.231443,262051.9739,280477.5729,9026.085834,289503.6587,
5255,5255,acc,Valerianaceae,Patrinia sibirica (L.) Juss.,GN,371,,GN,GN,GN,GN,GN,10,8,16,1013.497745,4807.946817,151.2177877,4959.164605,5972.66235,16321.36513,263.5430035,16584.90813,44335.23348,263.7982974,44599.03178,
5256,5256,acc,Valerianaceae,Patrinia scabiosifolia Fisch. ex Trevir.,GN,782,,GN,GN,GN,GN,GN,178,68,450,26436.79233,157331.7293,1910.395705,159242.125,185678.9173,302719.6355,4655.891163,307375.5267,334735.7699,5878.514211,340614.2842,
5257,5257,acc,Valerianaceae,Patrinia villosa (Thunb.) Juss.,GN,372,,GN,GN,GN,GN,GN,214,80,645,56517.3325,206754.7698,4653.709345,211408.4791,267925.8116,323588.6131,7190.606546,330779.2197,349695.2435,7866.334072,357561.5776,
5271,5271,acc,Euphorbiaceae,Phyllanthus flexuosus (Sieb. et Zucc.) M{uu}ll. Arg.,BU,649,endemic,BU,BU,BU,BU,BU,61,25,164,7387.394351,62718.74755,103.582227,62822.32978,70209.72413,110196.909,1958.515635,112155.4246,133209.9522,3299.520234,136509.4725,
5286,5286,acc,Euphorbiaceae,Glochidion obovatum Sieb. et Zucc.,BU,164,endemic,BU,BU,BU,BU,BU,87,41,237,65274.5374,31375.60469,7150.869838,38526.47453,103801.0119,69006.95463,8412.651099,77419.60573,90933.32055,9332.049852,100265.3704,
5289,5289,acc,Euphorbiaceae,Melanolepis multiglandulosa (Blume) Rchb. f. et Zoll.,GN,168,,GN,GN,GN,GN,GN,11,8,27,10939.6569,0,1611.193404,1611.193404,12550.8503,0,2101.913702,2101.913702,0,2175.154814,2175.154814,
5291,5291,acc,Euphorbiaceae,Acalypha australis L.,GN,156,,GN,GN,GN,GN,GN,221,88,590,77078.94899,163805.4659,7410.848374,171216.3142,248295.2632,296111.4209,10067.01226,306178.4331,330755.3858,10949.88825,341705.274,
5294,5294,acc,Euphorbiaceae,Macaranga tanarius (L.) M{uu}ll. Arg.,GN,165,,GN,GN,GN,GN,GN,22,13,55,21962.61692,0,3365.170919,3365.170919,25327.78784,0,3438.712201,3438.712201,0,3457.107735,3457.107735,
5295,5295,acc,Euphorbiaceae,Mallotus japonicus (Thunb. ex L. f.) M{uu}ll. Arg.,GN,166,,GN,GN,GN,GN,GN,196,75,717,119907.918,175847.6521,10751.08339,186598.7355,306506.6534,218365.0755,11229.30075,229594.3762,248023.1736,11306.87468,259330.0483,
5296,5296,acc,Euphorbiaceae,Mallotus philippensis (Lam.) M{uu}ll. Arg.,GN,167,,GN,GN,GN,GN,GN,21,14,38,15362.17406,0,2088.069611,2088.069611,17450.24367,0,3109.737089,3109.737089,0,3554.92036,3554.92036,
5297,5297,acc,Euphorbiaceae,Mallotus paniculatus (Lam.) M{uu}ll. Arg.,GN,648,,GN,GN,GN,GN,GN,2,2,5,1880.420424,0,460.0603743,460.0603743,2340.480798,0,526.2127997,526.2127997,0,589.7206385,589.7206385,
5299,5299,acc,Euphorbiaceae,Croton cascarilloides Raeusch.,GN,157,,GN,GN,GN,GN,GN,18,11,35,14343.91742,0,1852.749654,1852.749654,16196.66708,0,2579.559418,2579.559418,0,2594.620333,2594.620333,
5301,5301,acc,Euphorbiaceae,Sapium japonicum (Sieb. et Zucc.) Pax et K. Hoffm.,GN!,169,,GN,GN,GN,GN,GN,108,49,254,11541.25752,93029.32157,2919.142062,95948.46363,107489.7212,189039.2199,6199.836436,195239.0564,235979.4894,8109.064013,244088.5534,
5303,5303,acc,Euphorbiaceae,Excoecaria agallocha L.,GN,162,,GN,GN,GN,GN,GN,15,10,30,11560.90411,0,2309.679706,2309.679706,13870.58381,0,3276.140927,3276.140927,0,3435.758215,3435.758215,
5305,5305,acc,Euphorbiaceae,Chamaesyce atoto (G. Forst.) Croizat,GN!,161,,GN,GN,GN,GN,GN,23,15,43,17368.11082,66.17107207,2327.774063,2393.945135,19762.05596,1329.377529,3363.548618,4692.926147,5610.669598,4405.866652,10016.53625,
5306,5306,acc,Euphorbiaceae,Chamaesyce sparrmannii (Boiss.) Hurus. ex D. C. Hassall,GN,647,,GN,GN,GN,GN,GN,1,1,4,1808.300976,0,42.48848088,42.48848088,1850.789457,0,42.48848088,42.48848088,0,42.48848088,42.48848088,
5318,5318,acc,Euphorbiaceae,Euphorbia jolkinii Boiss.,GN,646,,GN,GN,GN,GN,GN,72,38,116,37390.05645,9066.027808,4301.986005,13368.01381,50758.07026,47312.95075,7807.388473,55120.33923,109934.1454,8400.437951,118334.5833,
5330,5330,acc,Daphniphyllaceae,Daphniphyllum teijsmanii Zoll. ex Kurz,BU,160,,BU,BU,BU,BU,BU,124,57,341,84552.87503,54794.09697,8371.254654,63165.35163,147718.2267,104303.5513,9682.400187,113985.9514,160412.0155,10099.73652,170511.752,
5333,5333,acc,Rutaceae,Tetradium glabrifolium (Benth.) T. G. Hartley,GN,639,,GN,GN,GN,GN,GN,49,29,96,28893.9008,8333.994999,5005.728184,13339.72318,42233.62398,21708.12198,6911.135865,28619.25784,54280.31425,7307.474995,61587.78924,
5335,5335,acc,Rutaceae,Melicope triphylla (Lam.) Merr.,GN,640,,GN,GN,GN,GN,GN,14,11,25,10215.85484,66.17107207,1279.970436,1346.141508,11561.99635,1328.608352,2254.884768,3583.49312,5609.900421,2657.223515,8267.123936,
5337,5337,acc,Rutaceae,Orixa japonica Thunb.,GN,150,,GN,GN,GN,GN,GN,133,53,296,16843.37041,105739.797,1510.773572,107250.5705,124093.9409,236287.304,4005.421571,240292.7256,278058.2133,6657.017145,284715.2305,
5338,5338,acc,Rutaceae,Zanthoxylum piperitum (L.) DC.,GN,153,,GN,GN,GN,GN,GN,180,69,516,50577.91887,161101.613,3734.197223,164835.8102,215413.729,264961.6847,6993.893493,271955.5782,308852.6654,7529.118258,316381.7837,
5339,5339,acc,Rutaceae,Zanthoxylum amamiense Ohwi,BK,152,endemic,BK,BK,BK,BK,BK,6,3,14,5175.949621,0,1170.783482,1170.783482,6346.733103,0,1193.333443,1193.333443,0,1219.68822,1219.68822,
5341,5341,acc,Rutaceae,Zanthoxylum nitidum (Roxb.) DC.,GN,644,,GN,GN,GN,GN,GN,5,4,10,4085.821675,0,573.1903689,573.1903689,4659.012044,0,615.6293585,615.6293585,0,668.4870745,668.4870745,
5343,5343,acc,Rutaceae,Zanthoxylum schinifolium Sieb. et Zucc.,GN,154,,GN,GN,GN,GN,GN,172,64,574,66257.84457,170741.8998,5885.471373,176627.3712,242885.2157,252664.0506,7268.967062,259933.0177,280388.3202,7726.112916,288114.4331,
5346,5346,acc,Rutaceae,Toddalia asiatica (L.) Lam.,GN,151,,GN,GN,GN,GN,GN,15,9,37,15335.39447,0,1723.096507,1723.096507,17058.49098,0,2066.140448,2066.140448,0,2921.113182,2921.113182,
5347,5347,acc,Rutaceae,Murraya paniculata (L.) Jack,GN,641,,GN,GN,GN,GN,GN,18,11,38,15027.61638,0,2394.288717,2394.288717,17421.9051,0,3192.422695,3192.422695,0,3433.47208,3433.47208,
5354,5354,acc,Simaroubaceae,Picrasma quassioides (D. Don) Benn.,GN,645,,GN,GN,GN,GN,GN,211,87,513,53958.89355,154219.1383,5024.940146,159244.0785,213202.972,309964.5716,8150.460079,318115.0317,356065.0203,10193.35325,366258.3735,
5362,5362,acc,Polygalaceae,Polygala japonica Houtt.,GN,155,,GN,GN,GN,GN,GN,181,76,497,68759.0181,135133.4246,7790.078318,142923.5029,211682.521,239595.8111,10959.85921,250555.6703,294404.1572,11222.62475,305626.782,
5371,5371,acc,Anacardiaceae,Rhus ambigua Lavall{e'}e ex Dippel,GN,171,,GN,GN,GN,GN,GN,212,78,633,48282.33732,206067.621,2816.900763,208884.5217,257166.8591,327027.0915,4638.726398,331665.8179,355050.0751,7157.749793,362207.8249,
5372,5372,acc,Anacardiaceae,Rhus javanica L.,GN,172,,GN,GN,GN,GN,GN,215,77,891,100968.6398,263564.2708,7758.301287,271322.5721,372291.212,302567.2963,8765.947519,311333.2438,317309.6022,9324.060812,326633.663,
5373,5373,acc,Anacardiaceae,Rhus trichocarpa Miq.,GN,173,,GN,GN,GN,GN,GN,216,75,722,53283.97099,240727.198,3431.82152,244159.0195,297442.9905,335296.542,5700.851102,340997.3931,355024.6851,6220.451353,361245.1365,
5378,5378,acc,Aceraceae,Acer argutum Maxim.,BU,191,endemic,BU,BU,BU,BU,BU,37,20,83,346.6454073,34406.87417,5.29618743,34412.17036,34758.81577,85326.54154,282.7950996,85609.33664,141519.8373,990.898307,142510.7356,
5379,5379,acc,Aceraceae,Acer rufinerve Sieb. et Zucc.,BU,196,endemic,BU,BU,BU,BU,BU,146,54,422,25454.92893,148438.5289,2632.373648,151070.9026,176525.8315,250146.6717,4854.41996,255001.0916,275120.9725,5877.560496,280998.533,
5381,5381,acc,Aceraceae,Acer morifolium Koidz.,BK,195,endemic,BK,BK,BK,BK,BK,2,1,5,1560.055418,0,659.9853519,659.9853519,2220.04077,0,693.0742327,693.0742327,0.769177333,838.2893969,839.0585742,
5382,5382,acc,Aceraceae,Acer insulare Makino,BK,194,endemic,BK,BK,BK,BK,BK,3,2,7,2358.858696,0,813.1535556,813.1535556,3172.012252,0,1079.513301,1079.513301,0,1205.450407,1205.450407,
5383,5383,acc,Aceraceae,Acer crataegifolium Sieb. et Zucc.,BU,193,endemic,BU,BU,BU,BU,BU,92,37,303,8023.603713,118933.6105,420.6688023,119354.2793,127377.883,184701.7992,1578.123794,186279.923,228924.4283,3604.113436,232528.5417,
5384,5384,acc,Aceraceae,Acer micranthum Sieb. et Zucc.,BU,659,endemic,BU,BU,BU,BU,BU,87,39,193,2474.876601,77563.30487,34.14593301,77597.4508,80072.3274,186003.933,630.7472949,186634.6803,243859.0252,2597.846836,246456.872,
